cnpj_raiz;razao_social_ibama;uf;ultimo_rapp;escopo;detalhe_declarado
03622414;"REVESPRIM IND. E COM. E SERVIÇOS DE REVEST DE PISO INDUSTRIAL LTDA EPP";SAO PAULO;2023;dentro;"Fabricação de tintas, esmaltes, lacas, vernizes, impermeabilizantes, solventes e secantes"
08079268;"REVESTIMENTOS E TINTA COLOR LTDA";SAO PAULO;2025;dentro;"Fabricação de tintas, esmaltes, lacas, vernizes, impermeabilizantes, solventes e secantes"
16718527;"REVPLUS INDÚSTRIA E COMÉRCIO DE TINTAS LTDA";PARANA;2024;dentro;"Fabricação de tintas, esmaltes, lacas, vernizes, impermeabilizantes, solventes e secantes"
05452947;"RHUANY INDUSTRIA QUIMICA LTDA ME";SAO PAULO;2023;dentro;"fabricação de preparados para limpeza e polimento, desinfetantes, inseticidas, germicidas e fungicidas - saneantes de uso domissanitários | Fabricação de preparados para limpeza e polimento, desinfetantes, inseticidas, germicidas e fungicidas"
04433436;"RIALER INDÚSTRIA QUÍMICA LTDA ME";SANTA CATARINA;2025;dentro;"Fabricação de sabões, detergentes e velas"
25245878;"RIBEIROS INDUSTRIA E COMERCIO DE PRODUTOS DE LIMPEZA LTDA - ME";SAO PAULO;2023;dentro;"Fabricação de sabões, detergentes e velas | fabricação de preparados para limpeza e polimento, desinfetantes, inseticidas, germicidas e fungicidas - saneantes de uso domissanitários | Fabricação de preparados para limpeza e polimento, desinfetantes, inseticidas, germicidas e fungicidas"
04331432;"RICEK INDUSTRIA E COMERCIO LTDA";PIAUI;2023;dentro;"Fabricação de sabões, detergentes e velas"
52178837;"RICHEM DO BRASIL INDÚSTRIA QUÍMICA LTDA";SAO PAULO;2025;dentro;"fabricação de preparados para limpeza e polimento, desinfetantes, inseticidas, germicidas e fungicidas - saneantes de uso domissanitários | Fabricação de sabões, detergentes e velas | Fabricação de preparados para limpeza e polimento, desinfetantes, inseticidas, germicidas e fungicidas"
23858708;"RIO AMAMBAI AGROENERGIA S.A";MATO GROSSO DO SUL;2024;dentro;"Produção de álcool etílico, metanol e similares"
01456816;"RIOCON FAZENDAS REUNIDAS RIO DE CONTAS LTDA";BAHIA;2024;dentro;"Produção de óleos, gorduras, ceras, vegetais e animais, óleos essenciais, vegetais e produtos similares, da destilação da madeira"
36073112;"RIZELAR INDUSTRIA E COMERCIO DE ARTIGOS DE LIMPEZA LTDA";RIO DE JANEIRO;2025;dentro;"Fabricação de preparados para limpeza e polimento, desinfetantes, inseticidas, germicidas e fungicidas | fabricação de preparados para limpeza e polimento, desinfetantes, inseticidas, germicidas e fungicidas - saneantes de uso domissanitários"
42829373;"RJ INSUMOS LTDA";ESPIRITO SANTO;2024;dentro;"Produção de substâncias e fabricação de produtos químicos"
20699489;"ROMA BIOTEC IND E COM LTDA";SAO PAULO;2023;dentro;"Produção de substâncias e fabricação de produtos químicos"
01998797;"ROMAGNOLI OLEOS VEGETAIS LTDA - EPP";PARANA;2024;dentro;"Produção de substâncias e fabricação de produtos químicos"
00574238;"RONALDS INKWELL IND E COMERCIO DE TINTAS LTDA";SAO PAULO;2024;dentro;"Fabricação de tintas, esmaltes, lacas, vernizes, impermeabilizantes, solventes e secantes"
45483054;"ROSA SA IND COM PROD AGRICOLAS";SAO PAULO;2025;dentro;"Fabricação de combustíveis não derivados de petróleo"
29040393;"ROSANGELA MOREIRA DE OLIVEIRA VACCARELLI";SAO PAULO;2023;dentro;"Fabricação de preparados para limpeza e polimento, desinfetantes, inseticidas, germicidas e fungicidas"
61198545;"ROTO FINISH ACABTO DE ARTF DE METAIS LTDA";SAO PAULO;2025;dentro;"Produção de substâncias e fabricação de produtos químicos"
02025577;"ROVERE DE ALMEIDA THOMAS ME";SAO PAULO;2024;dentro;"Fabricação de preparados para limpeza e polimento, desinfetantes, inseticidas, germicidas e fungicidas"
09082906;"ROZALCOOL DO BRASIL LTDA ME";SANTA CATARINA;2024;dentro;"Produção de álcool etílico, metanol e similares"
44224807;"RPM USINAGEM COMERCIAL E INDUSTRIAL LTDA. - ME";SAO PAULO;2025;dentro;"Fabricação de produtos derivados do processamento de petróleo, de rochas betuminosas e da madeira"
41903818;"RRF SOUZA TINTAS E REVESTIMENTOS LTDA";SAO PAULO;2023;dentro;"Fabricação de tintas, esmaltes, lacas, vernizes, impermeabilizantes, solventes e secantes"
06079389;"RSM INDÚSTRIA QUIMICA LTDA - ME";SAO PAULO;2024;dentro;"Produção de substâncias e fabricação de produtos químicos"
03347747;"RUBIATABA INDUSTRIAL S.A";GOIAS;2024;dentro;"Produção de álcool etílico, metanol e similares"
69033082;"RVD MATERIAIS DIELÉTRICOS LTDA.";SAO PAULO;2023;dentro;"Fabricação de tintas, esmaltes, lacas, vernizes, impermeabilizantes, solventes e secantes"
17581010;"RYMACOR INDUSTRIA E COMERCIO DE TINTAS LTDA";PARANA;2025;dentro;"Produção de substâncias e fabricação de produtos químicos"
01808863;"RZK QUIMICA DO BRASIL LTDA.";RIO DE JANEIRO;2025;dentro;"Fabricação de sabões, detergentes e velas | Produção de substâncias e fabricação de produtos químicos"
12229415;"S. A. USINA CORURIPE AÇÚCAR E ÁLCOOL";MINAS GERAIS;2025;dentro;"Produção de álcool etílico, metanol e similares | Fabricação de combustíveis não derivados de petróleo | Produção de substâncias e fabricação de produtos químicos"
68567650;"S.S.WHITE ARTIGOS DENTÁRIOS LTDA";RIO DE JANEIRO;2025;dentro;"Fabricação de produtos farmacêuticos e veterinários | Produção de substâncias e fabricação de produtos químicos"
04409153;"SAFRAS AGROINDUSTRIA SA";MATO GROSSO;2024;dentro;"Produção de óleos, gorduras, ceras, vegetais e animais, óleos essenciais, vegetais e produtos similares, da destilação da madeira"
03535512;"SALISIL QUÍMICA LTDA.";RIO GRANDE DO SUL;2024;dentro;"Fabricação de tintas, esmaltes, lacas, vernizes, impermeabilizantes, solventes e secantes"
45968162;"SALTO BOTELHO AGROENERGIA S/A";SAO PAULO;2025;dentro;"Produção de álcool etílico, metanol e similares"
12610043;"SALUTARI ACQUA LTDA ME";ESPIRITO SANTO;2024;dentro;"fabricação de preparados para limpeza e polimento, desinfetantes, inseticidas, germicidas e fungicidas - saneantes de uso domissanitários | Fabricação de preparados para limpeza e polimento, desinfetantes, inseticidas, germicidas e fungicidas"
50900051;"SALUTI COM. IND. LTDA.";ESPIRITO SANTO;2024;dentro;"Fabricação de preparados para limpeza e polimento, desinfetantes, inseticidas, germicidas e fungicidas"
15431928;"SAM COLA INDUSTRIA E COMÉRCIO LTDA";MINAS GERAIS;2023;dentro;"Produção de substâncias e fabricação de produtos químicos"
00849796;"SANITEX TECNOLOGIA EM PRODUTOS SERVICOS LTDA ME";SANTA CATARINA;2024;dentro;"Fabricação de tintas, esmaltes, lacas, vernizes, impermeabilizantes, solventes e secantes | Produção de substâncias e fabricação de produtos químicos"
01222528;"SANQUIMICA INDUSTRIA E COMERCIO DE DETERGENTES LTDA";SAO PAULO;2022;dentro;"Fabricação de preparados para limpeza e polimento, desinfetantes, inseticidas, germicidas e fungicidas"
22932516;"SANTA BARBARA COMERCIO DE CARVAO E DERIVADOS LTDA";SANTA CATARINA;2024;dentro;"Fabricação de produtos derivados do processamento de petróleo, de rochas betuminosas e da madeira"
06046699;"SANTA MARIA INDUSTRIA DE ÁLCOOL LTDA";SAO PAULO;2025;dentro;"Produção de álcool etílico, metanol e similares"
07981751;"SANTA VITÓRIA AÇÚCAR E ÁLCOOL LTDA";MINAS GERAIS;2024;dentro;"Fabricação de combustíveis não derivados de petróleo | Produção de álcool etílico, metanol e similares"
13891077;"SANTOS E MARTINS INDUSTRIA QUIMICA LTDA";MINAS GERAIS;2025;dentro;"Fabricação de preparados para limpeza e polimento, desinfetantes, inseticidas, germicidas e fungicidas"
32909879;"SANVIDA TRATAMENTO DE EFLUENTES LTDA";RIO GRANDE DO SUL;2023;dentro;"Fabricação de fertilizantes e agroquímicos"
09016850;"SAO LUIS BIOENERGIA LTDA";MARANHAO;2023;dentro;"Fabricação de produtos derivados do processamento de petróleo, de rochas betuminosas e da madeira"
24399223;"SATORI INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA";SAO PAULO;2024;dentro;"Fabricação de tintas, esmaltes, lacas, vernizes, impermeabilizantes, solventes e secantes"
84840164;"SCALEA INDÚSTRIA E COMÉRCIO DE PLÁSTICOS LTDA";PARANA;2023;dentro;"Fabricação de resinas e de fibras e fios artificiais e sintéticos e de borracha e  látex sintéticos"
08621097;"SCHWAAB COMPANY PESQUISA IND COM EXP IMP PRODUTOS";RONDONIA;2025;dentro;"Fabricação de sabões, detergentes e velas | Fabricação de perfumarias e cosméticos | Produção de óleos, gorduras, ceras, vegetais e animais, óleos essenciais, vegetais e produtos similares, da destilação da madeira"
73202327;"SCIENZA ABILE COMERCIO DE PRODUTOS QUIMICOS LTDA";SAO PAULO;2025;dentro;"Fabricação de preparados para limpeza e polimento, desinfetantes, inseticidas, germicidas e fungicidas"
31002596;"SCLEAN INDUSTRIA QUIMICA LTDA";SAO PAULO;2022;dentro;"Fabricação de produtos derivados do processamento de petróleo, de rochas betuminosas e da madeira"
11181903;"SEBO JI-PARANA IND COM DE PRODUTOS ANIMAIS LTDA";RONDONIA;2025;dentro;"Produção de óleos, gorduras, ceras, vegetais e animais, óleos essenciais, vegetais e produtos similares, da destilação da madeira"
02713514;"SENAGAL PRODUTOS DE LIMPEZA EM GERAL E AUTOMOTIVA LTDA.-ME";MINAS GERAIS;2025;dentro;"Fabricação de preparados para limpeza e polimento, desinfetantes, inseticidas, germicidas e fungicidas"
09090116;"SERGIO DONIZETE GRASSATO";SAO PAULO;2025;dentro;"Fabricação de preparados para limpeza e polimento, desinfetantes, inseticidas, germicidas e fungicidas"
30187372;"SERGIO FERNANDO CHICALSKI GAIA";SANTA CATARINA;2024;dentro;"Produção de substâncias e fabricação de produtos químicos"
10428839;"SERGIO LUIZ SCOPEL";RIO GRANDE DO SUL;2024;dentro;"Fabricação de tintas, esmaltes, lacas, vernizes, impermeabilizantes, solventes e secantes | Recuperação e refino de solventes, óleos minerais, vegetais e animais"
02104532;"SERRAMAR PRODUTOS PARA GALVANOPLASTIA LTDA.";RIO GRANDE DO SUL;2025;dentro;"Produção de substâncias e fabricação de produtos químicos"
37168474;"SFL TINTAS LTDA";SANTA CATARINA;2025;dentro;"Fabricação de tintas, esmaltes, lacas, vernizes, impermeabilizantes, solventes e secantes"
05656593;"SHEILA CRISTINE HATAKA PITTA -ME-";SAO PAULO;2023;dentro;"Fabricação de resinas e de fibras e fios artificiais e sintéticos e de borracha e  látex sintéticos"
36498229;"SIKA MBCC BRASIL INDUSTRIA E COMERCIO DE QUIMICOS PARA CONSTRUCAO LTDA";SAO PAULO;2025;dentro;"Produção de substâncias e fabricação de produtos químicos"
47060804;"SILKTECH PRODUTOS PARA ESTAMPARIA LTDA";SANTA CATARINA;2025;dentro;"Fabricação de tintas, esmaltes, lacas, vernizes, impermeabilizantes, solventes e secantes"
62373923;"SILPACHEM INDÚSTRIA E COMÉRCIO DE PRODUTOS QUÍMICOS LTDA";SAO PAULO;2023;dentro;"Produção de substâncias e fabricação de produtos químicos"
25321732;"SILRESIN - INDUSTRIA E COMERCIO DE RESINAS LTDA";SAO PAULO;2025;dentro;"Fabricação de tintas, esmaltes, lacas, vernizes, impermeabilizantes, solventes e secantes"
05340608;"SIMIONATO PRODUTOS DE LIMPEZA";PARANA;2022;dentro;"Fabricação de sabões, detergentes e velas | Fabricação de preparados para limpeza e polimento, desinfetantes, inseticidas, germicidas e fungicidas | fabricação de preparados para limpeza e polimento, desinfetantes, inseticidas, germicidas e fungicidas - saneantes de uso domissanitários"
23440487;"SINALVIP SINALIZAÇÃO E SEGURANÇA VIÁRIA LTDA";DISTRITO FEDERAL;2025;dentro;"Fabricação de resinas e de fibras e fios artificiais e sintéticos e de borracha e  látex sintéticos"
17692919;"SINO PROMISE MANAUS INDÚSTRIA E COMÉRCIO DE MATERIAL FOTOGRÁFICO LTDA";AMAZONAS;2022;dentro;"Produção de substâncias e fabricação de produtos químicos"
00472156;"SISAL SOLUCOES LTDA";RIO GRANDE DO SUL;2025;dentro;"Produção de substâncias e fabricação de produtos químicos"
44649440;"SITOL SOCIEDADE INDL. TEC. DE ÓLEOS LTDA";SAO PAULO;2023;dentro;"Recuperação e refino de solventes, óleos minerais, vegetais e animais"
31835178;"SKYMAR TINTAS E VERNIZES LTDA";SAO PAULO;2025;dentro;"Fabricação de tintas, esmaltes, lacas, vernizes, impermeabilizantes, solventes e secantes"
23880986;"SMARTOP COMERCIO E INDUSTRIA LTDA ME";CEARA;2025;dentro;"Fabricação de tintas, esmaltes, lacas, vernizes, impermeabilizantes, solventes e secantes | Fabricação de preparados para limpeza e polimento, desinfetantes, inseticidas, germicidas e fungicidas"
35077729;"SMELL ADITIVOS E LUBRIFICANTES INDUSTRIAIS LTDA";MINAS GERAIS;2025;dentro;"Fabricação de preparados para limpeza e polimento, desinfetantes, inseticidas, germicidas e fungicidas"
07397758;"SMELL IT INDÚSTRIA E COMÉRCIO LTDA - ME";BAHIA;2025;dentro;"Fabricação de perfumarias e cosméticos | Fabricação de preparados para limpeza e polimento, desinfetantes, inseticidas, germicidas e fungicidas"
13992108;"SMITH LIMPEZA LTDA";SAO PAULO;2025;dentro;"Fabricação de preparados para limpeza e polimento, desinfetantes, inseticidas, germicidas e fungicidas"
37752230;"SO LIMPEZA INDÚSTRIA E COMÉRCIO LTDA";CEARA;2024;dentro;"Fabricação de preparados para limpeza e polimento, desinfetantes, inseticidas, germicidas e fungicidas"
07988949;"SOARES IMAMURA LTDA";PARANA;2024;dentro;"Fabricação de preparados para limpeza e polimento, desinfetantes, inseticidas, germicidas e fungicidas"
20747892;"SOFFCOLOR INDUSTRIA E COMERCIO DE TINTAS LTDA";PARANA;2023;dentro;"Fabricação de tintas, esmaltes, lacas, vernizes, impermeabilizantes, solventes e secantes"
04061812;"SOFTBRILHO PRODUTOS LTDA";RIO GRANDE DO SUL;2025;dentro;"Fabricação de tintas, esmaltes, lacas, vernizes, impermeabilizantes, solventes e secantes"
03579433;"SOLAR INDUSTRIA DE QUIMICOS LTDA";PARANA;2025;dentro;"Produção de substâncias e fabricação de produtos químicos"
34107711;"SOLIS TECNOLOGIA DE COSMETICOS LTDA";SAO PAULO;2025;dentro;"Fab. de prod deriv do processam. de petróleo, de rochas betumin e da madeira - Res CONAMA 362/2005: art. 2º, XIV"
53912212;"SOLUTION PRODUTOS QUÍMICOS LTDA";RIO DE JANEIRO;2025;dentro;"Produção de substâncias e fabricação de produtos químicos"
47902283;"SONORA ESTÂNCIA";MATO GROSSO DO SUL;2025;dentro;"Produção de álcool etílico, metanol e similares | Fabricação de combustíveis não derivados de petróleo"
08675264;"SPA - INDÚSTRIA QUÍMICA LTDA - EPP";SAO PAULO;2024;dentro;"fabricação de preparados para limpeza e polimento, desinfetantes, inseticidas, germicidas e fungicidas - saneantes de uso domissanitários | Fabricação de preparados para limpeza e polimento, desinfetantes, inseticidas, germicidas e fungicidas"
47478178;"SPAN TERMOPLASTICOS INDUSTRIA E COMERCIO LTDA";MINAS GERAIS;2023;dentro;"Fabricação de resinas e de fibras e fios artificiais e sintéticos e de borracha e  látex sintéticos"
09062265;"SPOOMA IND E COM DE PRODUTOS DE LIMPEZA LTDA";PARAIBA;2025;dentro;"Fabricação de preparados para limpeza e polimento, desinfetantes, inseticidas, germicidas e fungicidas | Fabricação de sabões, detergentes e velas"
76315704;"SPRANGER LTDA ME";SANTA CATARINA;2023;dentro;"Fabricação de sabões, detergentes e velas"
05787733;"SRC INDUSTRIA E COMERCIO D MATERIAL PARA POLIMENTO LTDA UNIP";SAO PAULO;2025;dentro;"Fabricação de preparados para limpeza e polimento, desinfetantes, inseticidas, germicidas e fungicidas"
01493656;"STAMP QUIMICA INDUSTRIA E COMERCIO LTDA EPP";SANTA CATARINA;2022;dentro;"Fabricação de tintas, esmaltes, lacas, vernizes, impermeabilizantes, solventes e secantes"
26699422;"STAR FABRICAÇÃO DE TINTAS LTDA";CEARA;2024;dentro;"Fabricação de tintas, esmaltes, lacas, vernizes, impermeabilizantes, solventes e secantes"
02518869;"STEIN INDUSTRIA E COMERCIO DO NORDESTE LTDA - EPP";CEARA;2025;dentro;"Fabricação de tintas, esmaltes, lacas, vernizes, impermeabilizantes, solventes e secantes"
06344440;"STIRAX INDUSTRIA DE TINTAS E VERNIZES LTDA";SAO PAULO;2023;dentro;"Fabricação de tintas, esmaltes, lacas, vernizes, impermeabilizantes, solventes e secantes"
31776871;"STONE COLLOUR INDÚSTRIA E COMÉRCIO DE PRODUTOS QUÍMICOS LTDA - EPP";PERNAMBUCO;2024;dentro;"Fabricação de preparados para limpeza e polimento, desinfetantes, inseticidas, germicidas e fungicidas | Fabricação de sabões, detergentes e velas"
37918723;"SULFATO BARRA MANSA COMERCIO E INDUSTRIA LTD";RIO DE JANEIRO;2025;dentro;"Produção de substâncias e fabricação de produtos químicos"
07114605;"SUN COKE EAST SERVIÇOS DE COQUEIFICAÇÃO LTDA";ESPIRITO SANTO;2025;dentro;"Fabricação de combustíveis não derivados de petróleo"
49467293;"SUNNYVALE COMERCIO E REPRESENTAÇÕES LTDA.";SAO PAULO;2025;dentro;"Fabricação de tintas, esmaltes, lacas, vernizes, impermeabilizantes, solventes e secantes"
02703203;"SUPER FOGOS LTDA.";MINAS GERAIS;2025;dentro;"Fabricação de pólvora, explosivos, detonantes, munição para caça e esporto, fósforo de Segurança e artigos pirotécnicos"
19913263;"SUPREMA TINTAS IND COM TINTAS LTDA";SAO PAULO;2025;dentro;"Fabricação de tintas, esmaltes, lacas, vernizes, impermeabilizantes, solventes e secantes"
03225136;"SURF ISLAND IND DE PRANCHAS LTDA";SANTA CATARINA;2023;dentro;"Fabricação de resinas e de fibras e fios artificiais e sintéticos e de borracha e  látex sintéticos"
02368931;"SÚRIA QUÍMICA INDÚSTRIA E COMÉRCIO LTDA";MINAS GERAIS;2024;dentro;"Produção de óleos, gorduras, ceras, vegetais e animais, óleos essenciais, vegetais e produtos similares, da destilação da madeira"
21833325;"SWS INDUSTRIA QUÍMICA LTDA";PARANA;2025;dentro;"Produção de substâncias e fabricação de produtos químicos"
02923414;"SYSMEX DO BRASIL INDÚSTRIA E COMÉRCIO LTDA.";PARANA;2025;dentro;"Fabricação de produtos farmacêuticos e veterinários | Fabricação de combustíveis não derivados de petróleo"
04294483;"T J FEITOSA DISTRIBUIDORA DE MEDICAMENTOS LTDA";CEARA;2023;dentro;"Prod. de substâncias e fab. de prod químicos - Res. CONAMA 463/2014 / Res. CONAMA 472/2015"
53281028;"TA-Í TINTAS INDÚSTRIA E COMÉRCIO LTDA";SAO PAULO;2025;dentro;"Fabricação de tintas, esmaltes, lacas, vernizes, impermeabilizantes, solventes e secantes"
60397775;"TAKEDA PHARMA LTDA";SAO PAULO;2025;dentro;"Produção de substâncias e fabricação de produtos químicos | Fabricação de produtos farmacêuticos e veterinários"
34741612;"TCL QUIMICA INDUSTRIA DE MATERIAIS ODONTOLOGICOS, COMERCIO, IMPORTACAO E EXPORTACAO LTDA";SAO PAULO;2025;dentro;"Fabricação de resinas e de fibras e fios artificiais e sintéticos e de borracha e  látex sintéticos | Produção de substâncias e fabricação de produtos químicos"
